ea_id,source_dataset,source_split,source_id,video_path,audio_path,text_path,start,end,language,face_quality,audio_quality,text_quality,usable_for_micro,usable_for_l4
EAQ001068,CH-SIMS,train,CH-SIMS/video_0035/0008,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0008,,,zh,missing,missing,high,false,false
EAQ001069,CH-SIMS,train,CH-SIMS/video_0035/0009,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0009,,,zh,missing,missing,high,false,false
EAQ001070,CH-SIMS,train,CH-SIMS/video_0035/0010,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0010,,,zh,missing,missing,high,false,false
EAQ001071,CH-SIMS,test,CH-SIMS/video_0035/0011,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0011,,,zh,missing,missing,high,false,false
EAQ001072,CH-SIMS,test,CH-SIMS/video_0035/0012,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0012,,,zh,missing,missing,high,false,false
EAQ001073,CH-SIMS,train,CH-SIMS/video_0035/0013,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0013,,,zh,missing,missing,high,false,false
EAQ001074,CH-SIMS,train,CH-SIMS/video_0035/0014,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0014,,,zh,missing,missing,high,false,false
EAQ001075,CH-SIMS,train,CH-SIMS/video_0035/0015,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0015,,,zh,missing,missing,high,false,false
EAQ001076,CH-SIMS,train,CH-SIMS/video_0035/0016,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0016,,,zh,missing,missing,high,false,false
EAQ001077,CH-SIMS,train,CH-SIMS/video_0035/0017,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0017,,,zh,missing,missing,high,false,false
EAQ001078,CH-SIMS,validation,CH-SIMS/video_0035/0018,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0018,,,zh,missing,missing,high,false,false
EAQ001079,CH-SIMS,train,CH-SIMS/video_0035/0019,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0019,,,zh,missing,missing,high,false,false
EAQ001080,CH-SIMS,train,CH-SIMS/video_0035/0020,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0020,,,zh,missing,missing,high,false,false
EAQ001081,CH-SIMS,train,CH-SIMS/video_0035/0021,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0021,,,zh,missing,missing,high,false,false
EAQ001082,CH-SIMS,train,CH-SIMS/video_0035/0022,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0022,,,zh,missing,missing,high,false,false
EAQ001083,CH-SIMS,train,CH-SIMS/video_0035/0023,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0023,,,zh,missing,missing,high,false,false
EAQ001084,CH-SIMS,train,CH-SIMS/video_0035/0024,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0024,,,zh,missing,missing,high,false,false
EAQ001085,CH-SIMS,test,CH-SIMS/video_0035/0025,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0025,,,zh,missing,missing,high,false,false
EAQ001086,CH-SIMS,train,CH-SIMS/video_0035/0026,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0026,,,zh,missing,missing,high,false,false
EAQ001087,CH-SIMS,test,CH-SIMS/video_0035/0027,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0027,,,zh,missing,missing,high,false,false
EAQ001088,CH-SIMS,train,CH-SIMS/video_0035/0028,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0028,,,zh,missing,missing,high,false,false
EAQ001089,CH-SIMS,train,CH-SIMS/video_0035/0029,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0029,,,zh,missing,missing,high,false,false
EAQ001090,CH-SIMS,validation,CH-SIMS/video_0035/0030,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0030,,,zh,missing,missing,high,false,false
EAQ001091,CH-SIMS,validation,CH-SIMS/video_0035/0031,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0031,,,zh,missing,missing,high,false,false
EAQ001092,CH-SIMS,train,CH-SIMS/video_0035/0032,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0032,,,zh,missing,missing,high,false,false
EAQ001093,CH-SIMS,validation,CH-SIMS/video_0035/0033,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0033.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0033,,,zh,missing,missing,high,false,false
EAQ001094,CH-SIMS,train,CH-SIMS/video_0035/0034,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0034.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0034,,,zh,missing,missing,high,false,false
EAQ001095,CH-SIMS,test,CH-SIMS/video_0035/0035,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0035/0035.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0035/0035,,,zh,missing,missing,high,false,false
EAQ001096,CH-SIMS,train,CH-SIMS/video_0036/0001,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0001,,,zh,missing,missing,high,false,false
EAQ001097,CH-SIMS,train,CH-SIMS/video_0036/0002,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0002,,,zh,missing,missing,high,false,false
EAQ001098,CH-SIMS,train,CH-SIMS/video_0036/0003,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0003,,,zh,missing,missing,high,false,false
EAQ001099,CH-SIMS,test,CH-SIMS/video_0036/0004,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0004,,,zh,missing,missing,high,false,false
EAQ001100,CH-SIMS,test,CH-SIMS/video_0036/0005,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0005,,,zh,missing,missing,high,false,false
EAQ001101,CH-SIMS,validation,CH-SIMS/video_0036/0006,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0006,,,zh,missing,missing,high,false,false
EAQ001102,CH-SIMS,validation,CH-SIMS/video_0036/0007,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0007,,,zh,missing,missing,high,false,false
EAQ001103,CH-SIMS,validation,CH-SIMS/video_0036/0008,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0008,,,zh,missing,missing,high,false,false
EAQ001104,CH-SIMS,validation,CH-SIMS/video_0036/0009,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0009,,,zh,missing,missing,high,false,false
EAQ001105,CH-SIMS,train,CH-SIMS/video_0036/0010,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0010,,,zh,missing,missing,high,false,false
EAQ001106,CH-SIMS,validation,CH-SIMS/video_0036/0011,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0011,,,zh,missing,missing,high,false,false
EAQ001107,CH-SIMS,train,CH-SIMS/video_0036/0012,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0012,,,zh,missing,missing,high,false,false
EAQ001108,CH-SIMS,train,CH-SIMS/video_0036/0013,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0013,,,zh,missing,missing,high,false,false
EAQ001109,CH-SIMS,test,CH-SIMS/video_0036/0014,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0014,,,zh,missing,missing,high,false,false
EAQ001110,CH-SIMS,test,CH-SIMS/video_0036/0015,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0015,,,zh,missing,missing,high,false,false
EAQ001111,CH-SIMS,train,CH-SIMS/video_0036/0016,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0016.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0016,,,zh,missing,missing,high,false,false
EAQ001112,CH-SIMS,train,CH-SIMS/video_0036/0017,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0017.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0017,,,zh,missing,missing,high,false,false
EAQ001113,CH-SIMS,train,CH-SIMS/video_0036/0018,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0018.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0018,,,zh,missing,missing,high,false,false
EAQ001114,CH-SIMS,train,CH-SIMS/video_0036/0019,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0019.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0019,,,zh,missing,missing,high,false,false
EAQ001115,CH-SIMS,validation,CH-SIMS/video_0036/0020,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0020.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0020,,,zh,missing,missing,high,false,false
EAQ001116,CH-SIMS,train,CH-SIMS/video_0036/0021,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0021.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0021,,,zh,missing,missing,high,false,false
EAQ001117,CH-SIMS,train,CH-SIMS/video_0036/0022,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0022.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0022,,,zh,missing,missing,high,false,false
EAQ001118,CH-SIMS,test,CH-SIMS/video_0036/0023,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0023.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0023,,,zh,missing,missing,high,false,false
EAQ001119,CH-SIMS,train,CH-SIMS/video_0036/0024,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0024.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0024,,,zh,missing,missing,high,false,false
EAQ001120,CH-SIMS,validation,CH-SIMS/video_0036/0025,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0025.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0025,,,zh,missing,missing,high,false,false
EAQ001121,CH-SIMS,train,CH-SIMS/video_0036/0026,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0026.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0026,,,zh,missing,missing,high,false,false
EAQ001122,CH-SIMS,validation,CH-SIMS/video_0036/0027,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0027.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0027,,,zh,missing,missing,high,false,false
EAQ001123,CH-SIMS,train,CH-SIMS/video_0036/0028,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0028.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0028,,,zh,missing,missing,high,false,false
EAQ001124,CH-SIMS,train,CH-SIMS/video_0036/0029,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0029.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0029,,,zh,missing,missing,high,false,false
EAQ001125,CH-SIMS,test,CH-SIMS/video_0036/0030,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0030.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0030,,,zh,missing,missing,high,false,false
EAQ001126,CH-SIMS,train,CH-SIMS/video_0036/0031,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0031.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0031,,,zh,missing,missing,high,false,false
EAQ001127,CH-SIMS,train,CH-SIMS/video_0036/0032,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0036/0032.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0036/0032,,,zh,missing,missing,high,false,false
EAQ001128,CH-SIMS,train,CH-SIMS/video_0037/0001,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0001.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0001,,,zh,missing,missing,high,false,false
EAQ001129,CH-SIMS,train,CH-SIMS/video_0037/0002,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0002.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0002,,,zh,missing,missing,high,false,false
EAQ001130,CH-SIMS,train,CH-SIMS/video_0037/0003,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0003.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0003,,,zh,missing,missing,high,false,false
EAQ001131,CH-SIMS,train,CH-SIMS/video_0037/0004,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0004.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0004,,,zh,missing,missing,high,false,false
EAQ001132,CH-SIMS,test,CH-SIMS/video_0037/0005,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0005.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0005,,,zh,missing,missing,high,false,false
EAQ001133,CH-SIMS,test,CH-SIMS/video_0037/0006,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0006.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0006,,,zh,missing,missing,medium,false,false
EAQ001134,CH-SIMS,validation,CH-SIMS/video_0037/0007,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0007.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0007,,,zh,missing,missing,high,false,false
EAQ001135,CH-SIMS,train,CH-SIMS/video_0037/0008,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0008.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0008,,,zh,missing,missing,high,false,false
EAQ001136,CH-SIMS,train,CH-SIMS/video_0037/0009,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0009.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0009,,,zh,missing,missing,high,false,false
EAQ001137,CH-SIMS,train,CH-SIMS/video_0037/0010,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0010.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0010,,,zh,missing,missing,high,false,false
EAQ001138,CH-SIMS,train,CH-SIMS/video_0037/0011,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0011.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0011,,,zh,missing,missing,high,false,false
EAQ001139,CH-SIMS,train,CH-SIMS/video_0037/0012,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0012.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0012,,,zh,missing,missing,high,false,false
EAQ001140,CH-SIMS,train,CH-SIMS/video_0037/0013,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0013.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0013,,,zh,missing,missing,high,false,false
EAQ001141,CH-SIMS,train,CH-SIMS/video_0037/0014,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0014.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0014,,,zh,missing,missing,high,false,false
EAQ001142,CH-SIMS,test,CH-SIMS/video_0037/0015,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/Raw.zip::Raw/video_0037/0015.mp4,/root/autodl-tmp/data/datasets/ch_sims/label.csv#video_0037/0015,,,zh,missing,missing,high,false,false
